outcome	Atrial_fibrillation_PheCode_427_21	Congestive_heart_failure_CHF_NOS_PheCode_428_1	Coronary_atherosclerosis_PheCode_411_4	Hypertensive_heart_disease_PheCode_401_21	Myocardial_infarction_PheCode_411_2	Other_cardiac_conduction_disorders_PheCode_426_8	Alopecia_PheCode_704_1	Atopic_contact_dermatitis_due_to_other_or_unspecified_PheCode_939	Chronic_dermatitis_due_to_solar_radiation_PheCode_938_2	Contact_dermatitis_and_other_eczema_due_to_plants_except_food_PheCode_931	Rosacea_PheCode_695_3	Vitiligo_PheCode_694_1	Cholelithiasis_PheCode_574_1	Chronic_hepatitis_PheCode_70_4	Chronic_liver_disease_and_cirrhosis_PheCode_571	Chronic_pancreatitis_PheCode_577_2	Diverticulosis_and_diverticulitis_PheCode_562	Esophagitis_GERD_and_related_diseases_PheCode_530_1	Diabetic_retinopathy_PheCode_250_7	Disorders_of_refraction_and_accommodation_blindness_and_low_vision_PheCode_367	Glaucoma	Macular_degeneration	Myopia_PheCode_367_1	Senile_cataract_PheCode_366_2	Acquired_hemolytic_anemias_PheCode_283	Aplastic_anemia_PheCode_284	Hypercoagulable_state_PheCode_286_8	Pernicious_anemia_PheCode_281_11	Primary_hypercoagulable_state_PheCode_286_81	Primary_thrombocytopenia_PheCode_287_31	Ankylosing_spondylitis_PheCode_715_2	Inflammatory_bowel_disease_and_other_gasteroenteritis_and_colitis_PheCode_555	Psoriasis_PheCode_696_4	Rheumatoid_arthritis_PheCode_714_1	Sarcoidosis_PheCode_697	Systemic_lupus_erythematosus_PheCode_695_42	Acquired_hypothyroidism_PheCode_244_2	Gout_PheCode_274_1	Graves_disease_PheCode_242_1	Morbid_obesity_PheCode_278_11	Type_2_diabetes_PheCode_250_2	Unspecified_disorder_of_lipoid_metabolism_PheCode_272_9	Intervertebral_disc_disorders_PheCode_722	Osteitis_deformans_Paget_s_disease_of_bone_PheCode_731_1	Osteoarthritis	Osteochondropathies_PheCode_732	Osteoporosis_PheCode_743_1	Unspecified_polyarthropathy_or_polyarthritis_PheCode_716_1	Dementia_includes_Alzheimer_s_Vascular_etc	Epilepsy_recurrent_seizures_convulsions_PheCode_345	Hereditary_and_idiopathic_peripheral_neuropathy_PheCode_356	Migraine_PheCode_340	Multiple_sclerosis	Parkinson_s_disease	Calculus_of_kidney_PheCode_594_1	Chronic_renal_failure_CKD_PheCode_585_3	Glomerulonephritis_PheCode_580_1	Nephrotic_syndrome_without_mention_of_glomerulonephritis_PheCode_580_2	Renal_failure_NOS_PheCode_585_2	Urinary_tract_infection_PheCode_591	Asthma	Bronchiectasis_PheCode_496_3	Chronic_airway_obstruction_PheCode_496	Emphysema_PheCode_496_1	Obstructive_sleep_apnea_PheCode_327_32	Postinflammatory_pulmonary_fibrosis_PheCode_502	Atherosclerosis_PheCode_440	Blood_clot_pulmonary_embolism_deep_vein_thrombosis_DVT	Cerebral_aneurysm_PheCode_433_5	Deep_vein_thrombosis_DVT_PheCode_452_2	Occlusion_of_cerebral_arteries_with_cerebral_infarction_PheCode_433_11	Other_specified_peripheral_vascular_disease_PheCode_443_8
Rosacea_PheCode_695_3	0.00697624557609763	-0.000210649254604994	-0.00536438212957037	0.00120308098423115	-0.00321872472398659	0.000644263341566903	0.0196643014484675	0.0828849925001889	0.0323518574947108	0.0071699784938804	1	0.0114480536793087	0.00720343722769277	0.00434965679924731	0.0132751898406702	0.00170922912052565	0.0206411544829139	0.02415522389602	-0.00539644023973859	0.0468989057410815	0.00302813711269957	0.00293545534796389	0.0238314847710658	0.0387365484911814	0.00124505939639925	-0.000540363559655363	0.0030826318516185	0.00944149069932973	0.00273743557377122	-0.000674505397787237	0.00445557253607481	0.0244288897519013	0.038830041255016	0.00543273433602444	0.00688552349617505	0.00976664398545895	0.00419240255819584	0.0119055702307301	-0.00439942188560606	0.00836584883036024	-0.00352606799743373	0.00400028694929463	0.0244953270262789	0.00216537182160554	0.00970401429605761	0.00598098004292645	0.0131071690870062	0.00481316496602773	0.00255097888369476	-0.00374324921726944	0.0228009828269832	0.00693270927352856	-0.00140136262199251	0.00413508391636796	0.00603565988013493	-0.00524612760410169	0.00632190222660932	0.000159097123875681	0.0020958976456696	0.0136336258156035	0.014006503212609	-0.000420750000058952	-0.0023391962458302	-0.00274052760094582	0.0318110754636596	0.00643428028139536	-0.0102193881771468	-0.00145998578395681	-0.00262780880117958	0.00355648009167736	-0.00257571935258719	-0.00119812058337763
Vitiligo_PheCode_694_1	-0.000303271078389968	0.0022883580000743	0.00346477058962626	0.000819808651500292	-0.00145244619494639	-0.00337500910189458	0.0169602571861054	0.03907582869718	-0.00147087092588968	0.00240078250078498	0.0114480536793087	1	0.00616635408220736	-3.61873903299342e-05	0.00935120119515407	0.000506144204452612	0.00819885490591815	0.00253774072582911	0.00275334420465892	0.00865791775205454	0.00426252909239846	-0.00384970571818365	0.00550548543826874	0.0125229420434257	-0.00201830671326134	0.00681199818087185	0.00129041562697642	0.020059115238456	0.00129109796459139	0.000532930186394337	0.00410861189554788	-0.000193815615346878	0.0241675589399023	0.00959527510059569	0.00372608269960783	0.00605050804769201	0.0124528983148404	0.00542900369684727	0.0157947761809414	-0.00105767755348565	0.00269619750907654	0.00109894188030275	0.0106336195433895	0.00316440525758551	0.000798593145317848	0.0032961485551209	0.00645404806117166	0.0084919889700891	0.00177570029685388	0.00248973718188662	0.00594166628146824	0.00284794202805047	0.00363661421867957	-0.00205749331941176	0.00861775826792843	-2.87130153247783e-05	0.0120023681583072	0.00306193465090804	0.00669115730014583	0.00855613845211811	0.00647425174310376	0.0011732848832948	-0.005279153134362	-0.00165911355390345	0.00892544125047212	0.00355226314396336	-0.0020711009847293	0.00193576764998016	0.00776125507269109	0.00794755132712089	0.00685887349211038	-0.00277132162891686
Cholelithiasis_PheCode_574_1	0.0130001015193227	0.0678850523670266	0.073453384134595	0.0460554681183805	0.0774512087545789	0.0210991886595394	0.0108892612678312	0.0472046187337913	0.0171706587377728	0.00376351827889813	0.00720343722769277	0.00616635408220736	1	0.030062252368815	0.134458033636468	0.0611784520443914	0.085015701444602	0.110192606180763	0.0432375690996041	0.0697865214849392	0.0043350623337494	0.008515716922491	0.0212023182594718	0.0749736819740332	0.016651961385301	0.0466925750560765	0.00997078676859017	0.0109695464200027	0.005781617585047	0.00741991450593904	0.00696616372971616	0.0140398294270819	0.0166376103677103	0.0154850289421897	0.00834750799834685	0.010510646722999	0.0173362281435429	0.0473798014257116	0.011519446161619	0.0660137475769497	0.0738367870995191	0.0134505083319955	0.0651861951917148	0.00491912006414965	0.0142920973960109	-0.00226327468266361	0.0259717348434965	0.0112994391888637	0.00638256592802266	0.0319994774354185	0.0531645492644557	0.0330513833173207	0.00130571257338758	0.00823602316173102	0.0652386934520111	0.0706658554247316	0.0157339820649222	0.0194174449716951	0.0344455554511334	0.0945666565892251	0.0303214319684869	0.0137600795240113	0.079573277075748	0.0433425325901827	0.0572495078604303	0.023719111187281	0.0457418961311543	0.015634502013727	0.00493996999400494	0.024871253819959	0.0151943493598958	0.0265682982188739
Chronic_hepatitis_PheCode_70_4	-0.0027931506035369	0.0106677429228752	0.00996412787204394	0.0102949180295372	0.0120865493441301	0.00831551117879326	0.00446866263530789	0.0203347939992973	0.00216088901567977	0.00273608772530908	0.00434965679924731	-3.61873903299342e-05	0.030062252368815	1	0.13463176401877	0.0156294983121322	0.0149100975677861	0.0405701013083749	0.00237499233152854	0.0205764396066867	0.00472823165819986	0.00450035293192443	-0.00128622983070824	0.0370569812562167	0.0230023784699947	0.0308696373977851	0.000639936284706084	0.00724538065260252	-0.00213288619172903	0.00322730737414972	-0.000810136420025211	0.00717579454013198	0.00668321035833448	0.00800626804759511	-0.000176996420812089	0.0145093023417608	0.00696313622957188	0.00410594699262704	0.00560367945173729	-0.00232995172194157	0.0123440429079223	0.000613162104018303	0.0220699738018708	0.000964076680065095	0.0027132929286638	0.00378733692454409	0.0163585552699928	0.00844062050665665	0.00240677680066668	0.0195004832116026	0.0095759240114036	0.00965154429421301	-0.00047621796967873	-0.00211938977069574	0.010499206109183	0.00779239906091805	0.0173953424968001	0.0174515676370599	0.0121304620639769	0.0215358254169753	0.00997577141061449	0.00119701404881929	0.0303738502758577	0.0124025867882032	-0.0110593660497541	0.00667992681327351	0.000824588132276223	-0.0026450925279794	0.00363358081261157	-0.00192989075514268	0.00565529248810123	0.00404733957708595
Chronic_liver_disease_and_cirrhosis_PheCode_571	0.00970553929897839	0.0607226370421742	0.062557762476432	0.0423948185906026	0.0531058084084527	0.0306052982254236	0.0059814930273024	0.0581477139597013	0.0115063794324099	0.0113024768601778	0.0132751898406702	0.00935120119515407	0.134458033636468	0.13463176401877	1	0.0697060754486676	0.0807282031697293	0.120635312084196	0.053416617835286	0.0730317184059532	0.00680613159544626	0.0156820359056545	0.0211009074125621	0.0917023169743037	0.0308346320283849	0.119444286201203	0.0153106861673912	0.00503897949290255	0.0116851734309603	0.0240497374169107	-0.000964844663658183	0.012024755762637	0.0318208503688577	0.0172085421035312	0.0146515606381643	0.00736885769182438	0.0227108091409668	0.0717810491701268	0.00499111864556042	0.0888111441584629	0.136199993839014	0.00921872358908952	0.0687593405403002	0.00824120581297002	0.0164735906287192	0.00566505552952899	0.0177707143769205	0.00898908453539941	0.0100175666533914	0.0387429820309816	0.0715649319877443	0.0247090634399063	-0.00332644864662333	-0.0115830957153785	0.0583492583867853	0.0796500108578116	0.0210448086604329	0.0245044156912679	0.0361699676064527	0.0729965187356301	0.0331593738695554	0.00954403462836373	0.0766012625633257	0.034983860054046	0.0767140826599368	0.0292923242671269	0.0386494564034446	0.0172990869759677	0.00686820198164503	0.0166895662241611	0.00836009087397272	0.00954626257677162
Chronic_pancreatitis_PheCode_577_2	0.00666273186117696	0.0213010255167647	0.0252934217055034	0.0176593439775424	0.0331718450246354	0.0113834646834139	-0.00427836048527829	0.022406785631032	-0.00267758923714718	0.00905321885256499	0.00170922912052565	0.000506144204452612	0.0611784520443914	0.0156294983121322	0.0697060754486676	1	0.0348051749168391	0.0748886481861815	0.0159585729830504	0.0307788327770358	0.00165123944370924	0.0104748129500209	0.00903387294735214	0.0383660705318391	0.00140517629464721	0.0299044888491581	-0.00307153301915021	0.000571861915766308	-0.0033302249444558	0.000680169390796709	0.00146524392421045	0.0117743580384425	0.0076038989909608	0.00873917820635015	0.00440194916225259	0.00205142676862812	0.00386490973951747	0.0178724427260271	0.00170215579919688	-0.00821528103300748	0.0439908619426631	0.00667509266275623	0.027462837830986	-0.00530526537511765	0.00553740490367702	-0.00987551191968157	0.0222812327647001	0.00814310945253018	0.00411394267237881	0.0525529075800033	0.0323768575868222	0.0140565797438444	-0.00236206984778109	-0.00108717901485223	0.0186281632629546	0.0397126348717207	0.0135282247183117	0.0136936869520833	0.0260449327431082	0.0460264641838985	0.0120684685056217	0.0140929530096698	0.0460084679532387	0.0281458567397328	-0.00474359603764274	0.00743592946253941	0.0278937190448008	0.0102854616021974	0.00825842003498927	0.0114900586878095	0.00727745061031782	0.018260764029275
Diverticulosis_and_diverticulitis_PheCode_562	0.0202311065344605	0.0557372430658971	0.0648639674479404	0.0503216428768395	0.0662039304228169	0.021447184136724	0.0111591599802189	0.0789794345123663	0.0314525861001182	0.0122634259147609	0.0206411544829139	0.00819885490591815	0.085015701444602	0.0149100975677861	0.0807282031697293	0.0348051749168391	1	0.157481986890258	0.0129612704568081	0.100904621001543	0.0117696049425661	0.0117481157876013	0.0405955068359941	0.128658610074962	0.0159058689065818	0.0265859678859626	0.00946474146797625	0.0108281879683748	0.00863170608365744	0.00738260888554296	0.00813968889722382	0.0321073707935221	0.0111074772937387	0.0255664356558928	0.00737295246345154	0.000195057540541895	0.00591874258362706	0.066719352343605	0.00956205665144184	0.0609708052786244	0.0644971219327108	0.0147576491723489	0.0977321652767407	0.00645597152736846	0.0256351932120912	0.00567405905031611	0.0339732813987649	0.0127427559836506	0.0112603342265794	0.0232872271521335	0.0631295558846644	0.0415653322944835	-0.000682880483849723	0.00624000582113759	0.0787651418742552	0.0643829039112886	0.0116702080902067	0.0198260695767707	0.0327687934073175	0.102613419881078	0.0361910173551416	0.0153212607043423	0.0972482528387498	0.0524108923872749	0.0951789152469384	0.0259428167352453	0.0468761941997185	0.0144340538542542	0.0115307846168447	0.0280355165977164	0.0106297334815894	0.0239071835853329
Esophagitis_GERD_and_related_diseases_PheCode_530_1	0.0182662624508853	0.0954066331227531	0.143990344386763	0.0720007426395035	0.131473054805397	0.0307604047486761	0.0289469002993158	0.130419167100389	0.030530207834392	0.0202066115574269	0.02415522389602	0.00253774072582911	0.110192606180763	0.0405701013083749	0.120635312084196	0.0748886481861815	0.157481986890258	1	0.0390068439751416	0.154650346825809	0.0166768409942699	0.0251812194601935	0.0546206147483948	0.176660817976507	0.0110075540346418	0.0545744413208276	0.0204700894573009	0.0128203110794529	0.0197597916282852	0.0138159234933691	0.0152408413535819	0.0390234117618402	0.0289262865072526	0.0685397295304247	0.0296219271002355	0.0301859655609601	0.0180451597072948	0.0628238534519447	0.0167770400093694	0.0868339177335758	0.116160466941593	0.0228475453554242	0.224842240601945	0.00432157080320569	0.0860508561581042	0.00803156930209096	0.0745876536608424	0.0356744171239912	0.028238618129607	0.0882084038588437	0.142312785666462	0.112585661457242	-0.00168377276497684	0.0208029893858139	0.0743069969918315	0.102197379835704	0.0251235707002907	0.0214670342146721	0.0513507965075117	0.131483886118675	0.140841454342104	0.036036671485895	0.17509623929319	0.0768065367240675	0.192240739557038	0.0632602571325845	0.0653753363690433	0.0369486019998685	0.0232646786615215	0.0327537970652532	0.0229584311920769	0.0354898566180356
Diabetic_retinopathy_PheCode_250_7	0.0102698622883717	0.199026081879293	0.197560417359454	0.121135012095487	0.112503061029636	0.0187335825650055	-0.00462482829051266	0.0295172044374389	0.00717771359805144	-0.000305210175148957	-0.00539644023973859	0.00275334420465892	0.0432375690996041	0.00237499233152854	0.053416617835286	0.0159585729830504	0.0129612704568081	0.0390068439751416	1	0.19804877503345	0.0432412499932282	0.045359442430746	0.0850799331302199	0.165962019762529	0.00556229465688173	0.0253333175658283	0.00263123741294955	0.0107381177967319	0.00161905372864251	0.000522374346269114	0.0049565301229738	0.00109802165204462	0.0220083537588928	0.0108595249829736	0.00794381112293404	-0.00238848400224304	0.0117313336365809	0.0594135395512349	0.00393428093164263	0.128710694990995	0.321251148433427	0.025764158265924	0.0336629706937081	0.000463657434816231	0.000986234781825577	0.0137238641477397	-0.014508191009502	0.00429604523177384	0.0091962275474251	0.0122899382207099	0.0757149141961844	-0.000666600310957392	-0.00175381271408684	0.016546572721924	0.0309814200783354	0.170328574606885	0.0096309413972719	0.0394132026800926	0.0783806294185021	0.0731696495697358	0.0125816407758099	0.000703449659903564	0.0691199241099129	-0.00151610290984037	0.108635682944601	0.0126758103634657	0.136905576126887	0.0109439463212623	-0.00117636159211353	0.0297807272203118	0.0376792646563429	0.042676449597013
Disorders_of_refraction_and_accommodation_blindness_and_low_vision_PheCode_367	0.0083792409374542	0.151987230746	0.181316261208747	0.114783732991073	0.106509888757	0.0179927880340509	0.00960676855475292	0.123166210030603	0.0650235654871632	0.0198798586984974	0.0468989057410815	0.00865791775205454	0.0697865214849392	0.0205764396066867	0.0730317184059532	0.0307788327770358	0.100904621001543	0.154650346825809	0.19804877503345	1	0.0668252291091404	0.0652067275788549	0.325003127522469	0.453469572368448	0.0131634724450755	0.0347707373396036	0.011542585585677	0.0143684743420347	0.00879362266788207	0.00670583761815462	0.0214700315786645	0.0155795254266572	0.0396887058729402	0.0477658497326948	0.0118995093548588	0.0120526296755213	0.0180267980962003	0.0693291826663185	0.0102735593477774	0.105737364079982	0.184421042060972	0.018639307382415	0.135214549407959	0.00341342324356383	0.0362117736075631	0.01879202839949	0.0441302811525955	0.0222181610307652	0.0226729232515213	0.0627949295144646	0.117880591468924	0.117641332850474	0.0149166030610465	0.0228724785317531	0.0713685349407001	0.0974190762970611	0.00970863741417593	0.0125808495852861	0.0459891773832432	0.110634793396399	0.0626741769516379	0.0200783587707546	0.211506986378052	0.0521504102468704	0.140512006035965	0.0337700909774432	0.114718528608692	0.0181150480501622	0.0234255482620925	0.0526707233886774	0.0402726257927923	0.0316034070306108
Glaucoma	-0.00129128728106028	0.0194438130857227	0.0194656909712208	0.0112629883759899	0.00659754755081398	0.00149270940871628	-0.00354989083872618	0.0147195147228134	0.00767175930674648	0.00210067846826643	0.00302813711269957	0.00426252909239846	0.0043350623337494	0.00472823165819986	0.00680613159544626	0.00165123944370924	0.0117696049425661	0.0166768409942699	0.0432412499932282	0.0668252291091404	1	0.0800969082863202	0.0496123346261137	0.0416506302780465	-0.00635836497404816	0.00536334426003795	0.00263416849600013	0.000403826399169383	0.00411135133732868	-0.00553628957102387	0.00237622346060413	0.000878810788214289	0.00554993834359825	0.00260252392354548	0.00481940591854389	-0.00255525305597356	0.0056486335582139	0.00317417921518592	0.000716805836336987	0.0173054103802028	0.0313062010373137	0.00355812507172281	0.0110738698718914	0.00179717516113261	0.0208032693926297	-0.00322865030644155	0.00431275340135777	-0.0017174049066397	0.0124306237999177	0.00820216089715373	0.0117640314600145	0.0132500086691878	0.00815717348951792	0.000608926219354771	0.0158789661244846	0.012789361336826	-0.00444494223787517	-0.00099878289099396	0.00633374728629415	0.00975178464175932	0.00832105747801404	0.00282518502299502	0.0256268832986483	0.00263671126762637	0.0210908745478992	0.00425458639756037	0.0136144417375118	0.0194165505033046	0.00724306797106057	0.00462899685289106	0.00925391010650194	0.00278329471188903
Macular_degeneration	-0.00578290768999672	0.0321067677718081	0.0257686757586827	0.0235178558569742	0.0170602520079224	-0.000358466088914252	0.00556040938306426	0.018912422249785	0.00277177033093184	-0.00272954046470199	0.00293545534796389	-0.00384970571818365	0.008515716922491	0.00450035293192443	0.0156820359056545	0.0104748129500209	0.0117481157876013	0.0251812194601935	0.045359442430746	0.0652067275788549	0.0800969082863202	1	0.0215843112419265	0.0297249789697989	0.00378843012029718	0.00469458463082508	0.00179716752759108	-0.00232955451466666	0.00115088510666335	0.00490907317159291	-0.00348075681641379	0.000905242794677242	0.00325050638672288	0.00604181732748878	-0.00725749418224218	-0.00184563027293545	-0.00111091800838604	0.00539003749359613	0.00163044721094731	0.0179690259444216	0.0225521476003229	0.00031451376394809	0.0164882381636016	-0.00312110336260973	0.0365738326003493	0.00361438067506376	0.0171832182590465	0.00198055374813193	0.0203600940580387	0.0108827367480159	0.019412980144269	0.0197386507576683	-0.00175671432744277	0.00276251467557653	0.00676343644575317	0.0109014549292075	-0.00289566983464842	0.00692814163093054	0.00223135042246782	0.0171344254996688	0.012178697438657	0.000646515226806221	0.0409873868271924	0.0109406044291725	0.0221445926524827	0.00142818392740187	0.0194145926580922	0.0222507353066668	0.00534475288257452	0.00726161541377165	-0.00348579316411505	0.000936715376992071
Myopia_PheCode_367_1	0.00546161020562343	0.0492680008267346	0.0438932571943552	0.0338764082402227	0.0337945770016176	0.0115545613300969	0.00771417719851934	0.0661981301065435	0.0212350755442547	0.0105566334027467	0.0238314847710658	0.00550548543826874	0.0212023182594718	-0.00128622983070824	0.0211009074125621	0.00903387294735214	0.0405955068359941	0.0546206147483948	0.0850799331302199	0.325003127522469	0.0496123346261137	0.0215843112419265	1	0.169835220221795	-0.00264938507613376	0.00723682486458221	0.0121812957034815	0.00219735323692421	0.0104601615123677	0.00196840780887388	0.00727000895922373	0.010636630005452	0.0185046389234944	0.0142989295744945	0.00930656048060393	0.00981081034173744	0.011562139141216	0.0334570046123108	0.00858346845214601	0.0503138470260789	0.0742007313074291	-0.0012584477435612	0.0453864141639977	0.000174705152772765	0.0274466853632573	0.0126330109262535	0.0308173828003994	0.00364952127099564	-0.00258912483078723	0.0241005203065519	0.056094922158008	0.0489594035906311	0.0238074724641036	0.010229551572554	0.025880256547547	0.0313890461995012	-0.000622143452316062	0.00234059013521026	0.0202279331412379	0.0461991669113384	0.036156230605255	0.0107870709171491	0.0377774853044279	0.00992857842733233	0.0656599194078555	0.0131432625384009	0.0231596835900272	0.00866283132943048	0.00508694492611232	0.0208351742483165	-0.000433845448153007	0.0128426969439068
Senile_cataract_PheCode_366_2	0.030928685439101	0.118558753196227	0.139714139963649	0.0912247879647008	0.134432565654251	0.016390126651989	0.0181562292677347	0.134479629396537	0.0461879114555053	0.0152479760532483	0.0387365484911814	0.0125229420434257	0.0749736819740332	0.0370569812562167	0.0917023169743037	0.0383660705318391	0.128658610074962	0.176660817976507	0.165962019762529	0.453469572368448	0.0416506302780465	0.0297249789697989	0.169835220221795	1	0.0158228212478086	0.0400035437300071	0.012564883375801	0.0146164920049876	0.0100683262109789	0.00724557502718846	0.020131403849115	0.0172822229974169	0.0470091839464563	0.0547492031129746	0.0227828356878883	0.0178320210539378	0.0215621543850269	0.0780595054269529	0.0135987751397779	0.13290254916291	0.268513588172017	0.0191520935407796	0.148665037381907	0.0117674000892549	0.0311121693194389	0.00773956949828717	0.0494428813169237	0.0253082873933152	0.020132211861698	0.0586962138029308	0.129895792728592	0.0549698155855236	0.0100068077989607	0.020231199213429	0.0805294472122719	0.142005137463147	0.0187212385184023	0.0264829362587291	0.0676613637310508	0.13218294386901	0.0575887528050565	0.023440646692188	0.163588670017877	0.0612438793889944	0.161026247036606	0.0432113321272119	0.0973107195284169	0.0180484956722402	0.0236784042662704	0.0386131038657537	0.0360512930954106	0.046299184212311
Acquired_hemolytic_anemias_PheCode_283	-0.00149538134937512	0.0160082084372152	0.013023806859332	0.00907606017710536	0.0151893428626382	0.00146224805588328	-0.00207580809146148	0.00768986630789325	0.0010929711816052	0.00133423300193132	0.00124505939639925	-0.00201830671326134	0.016651961385301	0.0230023784699947	0.0308346320283849	0.00140517629464721	0.0159058689065818	0.0110075540346418	0.00556229465688173	0.0131634724450755	-0.00635836497404816	0.00378843012029718	-0.00264938507613376	0.0158228212478086	1	0.0541766540499371	0.01321021393969	0.00813240960241357	0.0147308165922912	0.0330765828169153	0.00076232490071099	0.00520429620572783	-0.00272046827535451	0.00965695463217793	3.7754473174422e-05	0.0167802301681021	0.000594150891343443	0.0149461672134491	-0.000295074082338963	0.0030711680611683	0.00978879511371703	0.00227417749776243	0.000654592218744492	0.00174944294875177	-0.00317885543580648	0.00318592855448889	0.0131975192482679	-0.00105951241490797	-0.00341951040962272	0.000751378700929674	0.00886263053372764	-0.00841599827442842	-0.00549378003899207	-0.000307160065293493	0.00890727603734875	0.0251828118235872	0.016985406866993	0.0110333932521652	0.0177551307923319	0.0250876650173388	-0.00442626723824253	0.0103796873927336	0.0216387677130923	0.0114918124664648	-0.00536832503506336	0.00684915033753104	0.0143444365762036	-0.00159522231587534	4.78870532534286e-05	0.00705494923012242	0.0039535084674583	0.00550056520568163
Aplastic_anemia_PheCode_284	0.00992081091510272	0.0469603230248399	0.0391840528922311	0.0299215312216883	0.0441563951410929	0.027310450883257	0.00186341306726768	0.032296077135735	0.00366759590010507	0.0046061583399616	-0.000540363559655363	0.00681199818087185	0.0466925750560765	0.0308696373977851	0.119444286201203	0.0299044888491581	0.0265859678859626	0.0545744413208276	0.0253333175658283	0.0347707373396036	0.00536334426003795	0.00469458463082508	0.00723682486458221	0.0400035437300071	0.0541766540499371	1	0.0131801807179024	0.0148280477053431	0.0125238310030133	0.0602717843186037	-0.00692150389386398	0.00710625135729671	0.00827477029937579	0.0220739407861472	0.0130139521780548	0.0213287701011014	0.0153950400116187	0.0319924545881541	0.00338507030159111	0.0156089734179388	0.0351102248695079	-0.00170242332246555	0.0235008948278233	0.00210480337551835	0.00380412597795497	0.00387780229891154	0.0241685855295592	0.00551349096852111	0.00546941922221313	0.0353498743347699	0.0424756468634892	0.0103284482939189	-0.00123693740361212	0.00729643910171029	0.026930837418039	0.0726211452099698	0.0273573591286134	0.0211926730318906	0.0415908463366058	0.0556035347878267	0.00772286558345271	0.0125071877298946	0.0418877937107683	0.0210078266388221	0.0108786276855038	0.0266147950531688	0.0272730440041222	0.0122656682066649	0.00263177226711152	0.0299119934359819	0.00970500126678346	0.00688035166688613
Hypercoagulable_state_PheCode_286_8	0.0117234833929826	0.0171378680589084	0.0139910716809031	0.00330685507720562	0.0239233695837282	0.0109480170957839	0.00749257369089875	0.0249349885098813	0.00365080668809195	0.00348739007781944	0.0030826318516185	0.00129041562697642	0.00997078676859017	0.000639936284706084	0.0153106861673912	-0.00307153301915021	0.00946474146797625	0.0204700894573009	0.00263123741294955	0.011542585585677	0.00263416849600013	0.00179716752759108	0.0121812957034815	0.012564883375801	0.01321021393969	0.0131801807179024	1	4.18142709291652e-05	0.909963619407167	0.0202786128832059	-0.000454819808857913	0.00171855680475649	0.00147578611808619	0.0144253818515825	0.00282213807391559	0.0800602531358936	0.00175572674899128	0.0138350199377345	0.00748862303335696	0.0265052027028015	0.0139249303726394	0.00154787479204396	0.0200770126246809	0.00763574117454397	-0.00030041039325941	0.00298926886699245	0.0223044883579326	0.0080243279393174	0.00402989055099921	0.0280425426414671	0.0231928111470448	0.0191857712393418	0.011542100991393	0.0102811321456688	0.0107122540229615	0.0308847465975755	0.0252459715183223	0.0173860660878078	0.0149151030428553	0.0266843145019495	0.00695933553939111	0.0096133020671344	0.0188874808232786	0.00944607403204479	0.0181454314994278	0.017305679682324	0.0184437483010603	0.13666424158752	0.0047474974883688	0.159758715290143	0.00178553705919413	0.0130539894305388
Pernicious_anemia_PheCode_281_11	0.00216364235151038	0.0107485753923018	0.00869649152196577	0.00367515056679582	0.00243653779301919	-0.00495017727410062	0.000491818112773684	0.00885999160004629	0.00458206265874771	-0.00104639391330095	0.00944149069932973	0.020059115238456	0.0109695464200027	0.00724538065260252	0.00503897949290255	0.000571861915766308	0.0108281879683748	0.0128203110794529	0.0107381177967319	0.0143684743420347	0.000403826399169383	-0.00232955451466666	0.00219735323692421	0.0146164920049876	0.00813240960241357	0.0148280477053431	4.18142709291652e-05	1	-0.000893830368577536	0.00359412809475727	0.00807164461835405	0.00949421460721818	0.0070866148814506	0.00708312045154734	-0.00356675537707637	0.00761272216756522	0.0112000166330533	0.00402795696262787	0.016422135081097	0.00594281786242618	0.0102160172545113	0.00691540021015934	0.00959741613380631	0.00239337073822782	0.000955688635857448	0.00346957610473073	0.0150195757093239	0.00411085691352038	0.00266215988475537	0.00383193049918681	0.0188932434393073	0.00147102055285768	0.0092712449070287	0.00731575635590198	0.00222448117393755	0.0129846538156478	-0.00377428525014511	-0.000120266264324632	0.00801163511407213	0.0230069131023097	0.0060758096868177	0.00443067433780932	0.012744171673027	0.00700369978193843	0.0077668618031384	0.010870877628717	0.00776262021329607	0.00632564154825614	0.00324019513112356	0.00287697977935029	0.00918614097718245	0.00163476102916073
